SUBJECT,TRIAL,TARGET_POSITION,TARG_OTH,TARGET_WORD,REG_IRREG,PATTERN,TARG_OTH,keytrial,CORR_WRONG,LOG_FREQ,USER_RESP
subj30,24,word1,OTH,complaint,REG,WS,OTH,subj30_24,CORRECT,1.45,"complaint,supplies,beret,finesse,no_response,no_response,no_response,no_response,no_response"
subj31,24,word1,OTH,complaint,REG,WS,OTH,subj31_24,CORRECT,1.45,"complaint,supplies,extent,finesse,barette,no_response,no_response,no_response,no_response"
subj33,24,word1,OTH,complaint,REG,WS,OTH,subj33_24,CORRECT,1.45,"extent,complaint,finesse,no_response,no_response,no_response,no_response,no_response,no_response"
subj36,24,word1,OTH,complaint,REG,WS,OTH,subj36_24,CORRECT,1.45,"extent,finesse,complaint,abyss,supplies,gazelle,no_response,no_response,no_response"
subj40,24,word1,OTH,complaint,REG,WS,OTH,subj40_24,CORRECT,1.45,"complaintcement,parrot,today,extent,no_response,no_response,no_response,no_response,no_response"
subj42,24,word1,OTH,complaint,REG,WS,OTH,subj42_24,CORRECT,1.45,"complaint,abyss,supply,gazelle,today,no_response,no_response,no_response,no_response"
subj46,24,word1,OTH,complaint,REG,WS,OTH,subj46_24,CORRECT,1.45,"complaint,abyss,supplies,cement,today,finesse,barrette,no_response,no_response"
subj47,24,word1,OTH,complaint,REG,WS,OTH,subj47_24,CORRECT,1.45,"abyss,complaint,today,barette,extent,finesse,no_response,no_response,no_response"
subj49,24,word1,OTH,complaint,REG,WS,OTH,subj49_24,CORRECT,1.45,"complaint,today,finesse,no_response,no_response,no_response,no_response,no_response,no_response"
subj50,24,word1,OTH,complaint,REG,WS,OTH,subj50_24,CORRECT,1.45,"concrete,extent,today,barrette,caress,supplies,gazelle,complaint,abyss"
subj51,24,word1,OTH,complaint,REG,WS,OTH,subj51_24,CORRECT,1.45,"complaint,abyss,supply,barette,finesse,no_response,no_response,no_response,no_response"
subj52,24,word1,OTH,complaint,REG,WS,OTH,subj52_24,CORRECT,1.45,"complaint,extent,barrette,finesse,no_response,no_response,no_response,no_response,no_response"
subj53,24,word1,OTH,complaint,REG,WS,OTH,subj53_24,CORRECT,1.45,"complaint,supply,extent,finesse,no_response,no_response,no_response,no_response,no_response"
subj55,24,word1,OTH,complaint,REG,WS,OTH,subj55_24,CORRECT,1.45,"complaint,gazelle,barrette,today,cement,finesse,no_response,no_response,no_response"
subj56,24,word1,OTH,complaint,REG,WS,OTH,subj56_24,CORRECT,1.45,"finesse,abyiss,complaint,gazelle,no_response,no_response,no_response,no_response,no_response"
subj57,24,word1,OTH,complaint,REG,WS,OTH,subj57_24,CORRECT,1.45,"extent,finesse3,complaint,duress,no_response,no_response,no_response,no_response,no_response"
subj59,24,word1,OTH,complaint,REG,WS,OTH,subj59_24,CORRECT,1.45,"complaint,abyss,gazelle,barrette,today,finesse,no_response,no_response,no_response"
subj6,24,word1,OTH,complaint,REG,WS,OTH,subj6_24,CORRECT,1.45,"complaint,abyss,supplies,gazelle,cement,barette,today,extent,finesse"
subj60,24,word1,OTH,complaint,REG,WS,OTH,subj60_24,CORRECT,1.45,"complaint,abyss,gazelle,barrette,no_response,no_response,no_response,no_response,no_response"
subj9,24,word1,OTH,complaint,REG,WS,OTH,subj9_24,CORRECT,1.45,"complaint,abyss,gazelle,today,finesse,no_response,no_response,no_response,no_response"
subj1,24,word2,OTH,abyss,REG,WS,OTH,subj1_24,CORRECT,0.6,"today,extent,finess,cement,abyss,complaint,no_response,no_response,no_response"
subj10,24,word2,OTH,abyss,REG,WS,OTH,subj10_24,CORRECT,0.6,"today,extent,finesse,barette,gazelle,cement,abyss,supplies,no_response"
subj13,24,word2,OTH,abyss,REG,WS,OTH,subj13_24,CORRECT,0.6,"finesse,extent,today,barrette,dismay,abyss,supplies,no_response,no_response"
subj14,24,word2,OTH,abyss,REG,WS,OTH,subj14_24,CORRECT,0.6,"complaint,abyss,supplies,gazelle,cement,barrette,today,extent,finesse"
subj17,24,word2,OTH,abyss,REG,WS,OTH,subj17_24,CORRECT,0.6,"abyss,supplies,cement,complaint,extent,no_response,no_response,no_response,no_response"
subj2,24,word2,OTH,abyss,REG,WS,OTH,subj2_24,CORRECT,0.6,"complaint,abyss,supplies,gazelle,cement,today,extent,finesse,no_response"
subj23,24,word2,OTH,abyss,REG,WS,OTH,subj23_24,CORRECT,0.6,"complaint,cement,finesse,abyss,no_response,no_response,no_response,no_response,no_response"
subj25,24,word2,OTH,abyss,REG,WS,OTH,subj25_24,CORRECT,0.6,"complaint,abyss,supply,gazelle,no_response,no_response,no_response,no_response,no_response"
subj28,24,word2,OTH,abyss,REG,WS,OTH,subj28_24,CORRECT,0.6,"abyss,today,no_response,no_response,no_response,no_response,no_response,no_response,no_response"
subj35,24,word2,OTH,abyss,REG,WS,OTH,subj35_24,CORRECT,0.6,"today,barrette,finesse,abyss,no_response,no_response,no_response,no_response,no_response"
subj36,24,word2,OTH,abyss,REG,WS,OTH,subj36_24,CORRECT,0.6,"extent,finesse,complaint,abyss,supplies,gazelle,no_response,no_response,no_response"
subj37,24,word2,OTH,abyss,REG,WS,OTH,subj37_24,CORRECT,0.6,"finesse,extent,gazelle,today,abyss,no_response,no_response,no_response,no_response"
subj39,24,word2,OTH,abyss,REG,WS,OTH,subj39_24,CORRECT,0.6,"today,gazelle,finesse,abyss,no_response,no_response,no_response,no_response,no_response"
subj42,24,word2,OTH,abyss,REG,WS,OTH,subj42_24,CORRECT,0.6,"complaint,abyss,supply,gazelle,today,no_response,no_response,no_response,no_response"
subj44,24,word2,OTH,abyss,REG,WS,OTH,subj44_24,CORRECT,0.6,"extent,finess,abyss,no_response,no_response,no_response,no_response,no_response,no_response"
subj46,24,word2,OTH,abyss,REG,WS,OTH,subj46_24,CORRECT,0.6,"complaint,abyss,supplies,cement,today,finesse,barrette,no_response,no_response"
subj47,24,word2,OTH,abyss,REG,WS,OTH,subj47_24,CORRECT,0.6,"abyss,complaint,today,barette,extent,finesse,no_response,no_response,no_response"
subj50,24,word2,OTH,abyss,REG,WS,OTH,subj50_24,CORRECT,0.6,"concrete,extent,today,barrette,caress,supplies,gazelle,complaint,abyss"
subj51,24,word2,OTH,abyss,REG,WS,OTH,subj51_24,CORRECT,0.6,"complaint,abyss,supply,barette,finesse,no_response,no_response,no_response,no_response"
subj54,24,word2,OTH,abyss,REG,WS,OTH,subj54_24,CORRECT,0.6,"abyss,extent,today,finesse,no_response,no_response,no_response,no_response,no_response"
subj59,24,word2,OTH,abyss,REG,WS,OTH,subj59_24,CORRECT,0.6,"complaint,abyss,gazelle,barrette,today,finesse,no_response,no_response,no_response"
subj6,24,word2,OTH,abyss,REG,WS,OTH,subj6_24,CORRECT,0.6,"complaint,abyss,supplies,gazelle,cement,barette,today,extent,finesse"
subj60,24,word2,OTH,abyss,REG,WS,OTH,subj60_24,CORRECT,0.6,"complaint,abyss,gazelle,barrette,no_response,no_response,no_response,no_response,no_response"
subj9,24,word2,OTH,abyss,REG,WS,OTH,subj9_24,CORRECT,0.6,"complaint,abyss,gazelle,today,finesse,no_response,no_response,no_response,no_response"
subj7,24,word2,OTH,abyss,REG,WS,OTH,subj7_24,CORRECT,0.6,"today,extent,finesse,supplies,abyss,complaiant,no_response,no_response,no_response"
subj10,24,word3,OTH,supplies,REG,WS,OTH,subj10_24,CORRECT,1.18,"today,extent,finesse,barette,gazelle,cement,abyss,supplies,no_response"
subj13,24,word3,OTH,supplies,REG,WS,OTH,subj13_24,CORRECT,1.18,"finesse,extent,today,barrette,dismay,abyss,supplies,no_response,no_response"
subj14,24,word3,OTH,supplies,REG,WS,OTH,subj14_24,CORRECT,1.18,"complaint,abyss,supplies,gazelle,cement,barrette,today,extent,finesse"
subj17,24,word3,OTH,supplies,REG,WS,OTH,subj17_24,CORRECT,1.18,"abyss,supplies,cement,complaint,extent,no_response,no_response,no_response,no_response"
subj2,24,word3,OTH,supplies,REG,WS,OTH,subj2_24,CORRECT,1.18,"complaint,abyss,supplies,gazelle,cement,today,extent,finesse,no_response"
subj30,24,word3,OTH,supplies,REG,WS,OTH,subj30_24,CORRECT,1.18,"complaint,supplies,beret,finesse,no_response,no_response,no_response,no_response,no_response"
subj31,24,word3,OTH,supplies,REG,WS,OTH,subj31_24,CORRECT,1.18,"complaint,supplies,extent,finesse,barette,no_response,no_response,no_response,no_response"
subj36,24,word3,OTH,supplies,REG,WS,OTH,subj36_24,CORRECT,1.18,"extent,finesse,complaint,abyss,supplies,gazelle,no_response,no_response,no_response"
subj46,24,word3,OTH,supplies,REG,WS,OTH,subj46_24,CORRECT,1.18,"complaint,abyss,supplies,cement,today,finesse,barrette,no_response,no_response"
subj50,24,word3,OTH,supplies,REG,WS,OTH,subj50_24,CORRECT,1.18,"concrete,extent,today,barrette,caress,supplies,gazelle,complaint,abyss"
subj6,24,word3,OTH,supplies,REG,WS,OTH,subj6_24,CORRECT,1.18,"complaint,abyss,supplies,gazelle,cement,barette,today,extent,finesse"
subj8,24,word3,OTH,supplies,REG,WS,OTH,subj8_24,CORRECT,1.18,"supplies,today,cement,no_response,no_response,no_response,no_response,no_response,no_response"
subj7,24,word3,OTH,supplies,REG,WS,OTH,subj7_24,CORRECT,1.18,"today,extent,finesse,supplies,abyss,complaiant,no_response,no_response,no_response"
subj10,24,word4,OTH,gazelle,REG,WS,OTH,subj10_24,CORRECT,0,"today,extent,finesse,barette,gazelle,cement,abyss,supplies,no_response"
subj12,24,word4,OTH,gazelle,REG,WS,OTH,subj12_24,CORRECT,0,"gazelle,finesse,defense,no_response,no_response,no_response,no_response,no_response,no_response"
subj14,24,word4,OTH,gazelle,REG,WS,OTH,subj14_24,CORRECT,0,"complaint,abyss,supplies,gazelle,cement,barrette,today,extent,finesse"
subj19,24,word4,OTH,gazelle,REG,WS,OTH,subj19_24,CORRECT,0,"complaint,extent,finesse,gazelle,today,no_response,no_response,no_response,no_response"
subj2,24,word4,OTH,gazelle,REG,WS,OTH,subj2_24,CORRECT,0,"complaint,abyss,supplies,gazelle,cement,today,extent,finesse,no_response"
subj25,24,word4,OTH,gazelle,REG,WS,OTH,subj25_24,CORRECT,0,"complaint,abyss,supply,gazelle,no_response,no_response,no_response,no_response,no_response"
subj36,24,word4,OTH,gazelle,REG,WS,OTH,subj36_24,CORRECT,0,"extent,finesse,complaint,abyss,supplies,gazelle,no_response,no_response,no_response"
subj37,24,word4,OTH,gazelle,REG,WS,OTH,subj37_24,CORRECT,0,"finesse,extent,gazelle,today,abyss,no_response,no_response,no_response,no_response"
subj39,24,word4,OTH,gazelle,REG,WS,OTH,subj39_24,CORRECT,0,"today,gazelle,finesse,abyss,no_response,no_response,no_response,no_response,no_response"
subj4,24,word4,OTH,gazelle,REG,WS,OTH,subj4_24,CORRECT,0,"cement,extend,finesse,gazelle,no_response,no_response,no_response,no_response,no_response"
subj42,24,word4,OTH,gazelle,REG,WS,OTH,subj42_24,CORRECT,0,"complaint,abyss,supply,gazelle,today,no_response,no_response,no_response,no_response"
subj50,24,word4,OTH,gazelle,REG,WS,OTH,subj50_24,CORRECT,0,"concrete,extent,today,barrette,caress,supplies,gazelle,complaint,abyss"
subj55,24,word4,OTH,gazelle,REG,WS,OTH,subj55_24,CORRECT,0,"complaint,gazelle,barrette,today,cement,finesse,no_response,no_response,no_response"
subj56,24,word4,OTH,gazelle,REG,WS,OTH,subj56_24,CORRECT,0,"finesse,abyiss,complaint,gazelle,no_response,no_response,no_response,no_response,no_response"
subj59,24,word4,OTH,gazelle,REG,WS,OTH,subj59_24,CORRECT,0,"complaint,abyss,gazelle,barrette,today,finesse,no_response,no_response,no_response"
subj6,24,word4,OTH,gazelle,REG,WS,OTH,subj6_24,CORRECT,0,"complaint,abyss,supplies,gazelle,cement,barette,today,extent,finesse"
subj60,24,word4,OTH,gazelle,REG,WS,OTH,subj60_24,CORRECT,0,"complaint,abyss,gazelle,barrette,no_response,no_response,no_response,no_response,no_response"
subj9,24,word4,OTH,gazelle,REG,WS,OTH,subj9_24,CORRECT,0,"complaint,abyss,gazelle,today,finesse,no_response,no_response,no_response,no_response"
subj1,24,word5,TARG,cement,REG,WS,TARG,subj1_24,CORRECT,1.04,"today,extent,finess,cement,abyss,complaint,no_response,no_response,no_response"
subj10,24,word5,TARG,cement,REG,WS,TARG,subj10_24,CORRECT,1.04,"today,extent,finesse,barette,gazelle,cement,abyss,supplies,no_response"
subj11,24,word5,TARG,cement,REG,WS,TARG,subj11_24,CORRECT,1.04,"finesse,today,extent,cement,no_response,no_response,no_response,no_response,no_response"
subj14,24,word5,TARG,cement,REG,WS,TARG,subj14_24,CORRECT,1.04,"complaint,abyss,supplies,gazelle,cement,barrette,today,extent,finesse"
subj17,24,word5,TARG,cement,REG,WS,TARG,subj17_24,CORRECT,1.04,"abyss,supplies,cement,complaint,extent,no_response,no_response,no_response,no_response"
subj2,24,word5,TARG,cement,REG,WS,TARG,subj2_24,CORRECT,1.04,"complaint,abyss,supplies,gazelle,cement,today,extent,finesse,no_response"
subj23,24,word5,TARG,cement,REG,WS,TARG,subj23_24,CORRECT,1.04,"complaint,cement,finesse,abyss,no_response,no_response,no_response,no_response,no_response"
subj26,24,word5,TARG,cement,REG,WS,TARG,subj26_24,CORRECT,1.04,"complaint,supply's,cement,parrot,today,extend,no_response,no_response,no_response"
subj4,24,word5,TARG,cement,REG,WS,TARG,subj4_24,CORRECT,1.04,"cement,extend,finesse,gazelle,no_response,no_response,no_response,no_response,no_response"
subj40,24,word5,TARG,cement,REG,WS,TARG,subj40_24,CORRECT,1.04,"complaintcement,parrot,today,extent,no_response,no_response,no_response,no_response,no_response"
subj45,24,word5,TARG,cement,REG,WS,TARG,subj45_24,CORRECT,1.04,"finess,extent,today,barrette,cement,no_response,no_response,no_response,no_response"
subj46,24,word5,TARG,cement,REG,WS,TARG,subj46_24,CORRECT,1.04,"complaint,abyss,supplies,cement,today,finesse,barrette,no_response,no_response"
subj55,24,word5,TARG,cement,REG,WS,TARG,subj55_24,CORRECT,1.04,"complaint,gazelle,barrette,today,cement,finesse,no_response,no_response,no_response"
subj6,24,word5,TARG,cement,REG,WS,TARG,subj6_24,CORRECT,1.04,"complaint,abyss,supplies,gazelle,cement,barette,today,extent,finesse"
subj8,24,word5,TARG,cement,REG,WS,TARG,subj8_24,CORRECT,1.04,"supplies,today,cement,no_response,no_response,no_response,no_response,no_response,no_response"
subj13,24,word6,OTH,barrette,REG,WS,OTH,subj13_24,CORRECT,0,"finesse,extent,today,barrette,dismay,abyss,supplies,no_response,no_response"
subj14,24,word6,OTH,barrette,REG,WS,OTH,subj14_24,CORRECT,0,"complaint,abyss,supplies,gazelle,cement,barrette,today,extent,finesse"
subj21,24,word6,OTH,barrette,REG,WS,OTH,subj21_24,CORRECT,0,"today,extent,finesse,barrette,no_response,no_response,no_response,no_response,no_response"
subj35,24,word6,OTH,barrette,REG,WS,OTH,subj35_24,CORRECT,0,"today,barrette,finesse,abyss,no_response,no_response,no_response,no_response,no_response"
subj45,24,word6,OTH,barrette,REG,WS,OTH,subj45_24,CORRECT,0,"finess,extent,today,barrette,cement,no_response,no_response,no_response,no_response"
subj46,24,word6,OTH,barrette,REG,WS,OTH,subj46_24,CORRECT,0,"complaint,abyss,supplies,cement,today,finesse,barrette,no_response,no_response"
subj50,24,word6,OTH,barrette,REG,WS,OTH,subj50_24,CORRECT,0,"concrete,extent,today,barrette,caress,supplies,gazelle,complaint,abyss"
subj52,24,word6,OTH,barrette,REG,WS,OTH,subj52_24,CORRECT,0,"complaint,extent,barrette,finesse,no_response,no_response,no_response,no_response,no_response"
subj55,24,word6,OTH,barrette,REG,WS,OTH,subj55_24,CORRECT,0,"complaint,gazelle,barrette,today,cement,finesse,no_response,no_response,no_response"
subj59,24,word6,OTH,barrette,REG,WS,OTH,subj59_24,CORRECT,0,"complaint,abyss,gazelle,barrette,today,finesse,no_response,no_response,no_response"
subj60,24,word6,OTH,barrette,REG,WS,OTH,subj60_24,CORRECT,0,"complaint,abyss,gazelle,barrette,no_response,no_response,no_response,no_response,no_response"
subj1,24,word7,OTH,today,REG,WS,OTH,subj1_24,CORRECT,2.34,"today,extent,finess,cement,abyss,complaint,no_response,no_response,no_response"
subj10,24,word7,OTH,today,REG,WS,OTH,subj10_24,CORRECT,2.34,"today,extent,finesse,barette,gazelle,cement,abyss,supplies,no_response"
subj11,24,word7,OTH,today,REG,WS,OTH,subj11_24,CORRECT,2.34,"finesse,today,extent,cement,no_response,no_response,no_response,no_response,no_response"
subj13,24,word7,OTH,today,REG,WS,OTH,subj13_24,CORRECT,2.34,"finesse,extent,today,barrette,dismay,abyss,supplies,no_response,no_response"
subj14,24,word7,OTH,today,REG,WS,OTH,subj14_24,CORRECT,2.34,"complaint,abyss,supplies,gazelle,cement,barrette,today,extent,finesse"
subj15,24,word7,OTH,today,REG,WS,OTH,subj15_24,CORRECT,2.34,"complaint,today,finesse,no_response,no_response,no_response,no_response,no_response,no_response"
subj18,24,word7,OTH,today,REG,WS,OTH,subj18_24,CORRECT,2.34,"today,extent,finesse,beret,no_response,no_response,no_response,no_response,no_response"
subj19,24,word7,OTH,today,REG,WS,OTH,subj19_24,CORRECT,2.34,"complaint,extent,finesse,gazelle,today,no_response,no_response,no_response,no_response"
subj2,24,word7,OTH,today,REG,WS,OTH,subj2_24,CORRECT,2.34,"complaint,abyss,supplies,gazelle,cement,today,extent,finesse,no_response"
subj21,24,word7,OTH,today,REG,WS,OTH,subj21_24,CORRECT,2.34,"today,extent,finesse,barrette,no_response,no_response,no_response,no_response,no_response"
subj26,24,word7,OTH,today,REG,WS,OTH,subj26_24,CORRECT,2.34,"complaint,supply's,cement,parrot,today,extend,no_response,no_response,no_response"
subj28,24,word7,OTH,today,REG,WS,OTH,subj28_24,CORRECT,2.34,"abyss,today,no_response,no_response,no_response,no_response,no_response,no_response,no_response"
subj29,24,word7,OTH,today,REG,WS,OTH,subj29_24,CORRECT,2.34,"complaint,today,offend,finesse,no_response,no_response,no_response,no_response,no_response"
subj3,24,word7,OTH,today,REG,WS,OTH,subj3_24,CORRECT,2.34,"extent,barette,today,finesse,no_response,no_response,no_response,no_response,no_response"
subj32,24,word7,OTH,today,REG,WS,OTH,subj32_24,CORRECT,2.34,"extent,today,finesse,event,no_response,no_response,no_response,no_response,no_response"
subj34,24,word7,OTH,today,REG,WS,OTH,subj34_24,CORRECT,2.34,"baret,today,finess,cookie,no_response,no_response,no_response,no_response,no_response"
subj35,24,word7,OTH,today,REG,WS,OTH,subj35_24,CORRECT,2.34,"today,barrette,finesse,abyss,no_response,no_response,no_response,no_response,no_response"
subj37,24,word7,OTH,today,REG,WS,OTH,subj37_24,CORRECT,2.34,"finesse,extent,gazelle,today,abyss,no_response,no_response,no_response,no_response"
subj39,24,word7,OTH,today,REG,WS,OTH,subj39_24,CORRECT,2.34,"today,gazelle,finesse,abyss,no_response,no_response,no_response,no_response,no_response"
subj40,24,word7,OTH,today,REG,WS,OTH,subj40_24,CORRECT,2.34,"complaintcement,parrot,today,extent,no_response,no_response,no_response,no_response,no_response"
subj42,24,word7,OTH,today,REG,WS,OTH,subj42_24,CORRECT,2.34,"complaint,abyss,supply,gazelle,today,no_response,no_response,no_response,no_response"
subj45,24,word7,OTH,today,REG,WS,OTH,subj45_24,CORRECT,2.34,"finess,extent,today,barrette,cement,no_response,no_response,no_response,no_response"
subj46,24,word7,OTH,today,REG,WS,OTH,subj46_24,CORRECT,2.34,"complaint,abyss,supplies,cement,today,finesse,barrette,no_response,no_response"
subj47,24,word7,OTH,today,REG,WS,OTH,subj47_24,CORRECT,2.34,"abyss,complaint,today,barette,extent,finesse,no_response,no_response,no_response"
